State_Name,Year,District,Total_Count
Uttar Pradesh,2022,chandauli district,1493915
Uttar Pradesh,2022,chitrakoot district,453569
Uttar Pradesh,2022,deoria district,2458243
Uttar Pradesh,2022,etah district,1076042
Uttar Pradesh,2022,etawah district,1247275
Uttar Pradesh,2022,farrukhabad district,1160359
Uttar Pradesh,2022,fatehpur district,1137086
Uttar Pradesh,2022,firozabad district,2065383
Uttar Pradesh,2022,gautam buddha nagar district,12212418
Uttar Pradesh,2022,ghaziabad district,9945973
Uttar Pradesh,2022,ghazipur district,2569479
Uttar Pradesh,2022,gonda district,1525265
Uttar Pradesh,2022,gorakhpur district,4467365
Uttar Pradesh,2022,hamirpur district,647943
Uttar Pradesh,2022,hapur district,1427138
Uttar Pradesh,2022,hardoi district,1605840
Uttar Pradesh,2022,hathras district,1154501
Uttar Pradesh,2022,jalaun district,1146332
Uttar Pradesh,2022,jaunpur district,3251081
Uttar Pradesh,2022,jhansi district,2295714
Uttar Pradesh,2022,kannauj district,997303
Uttar Pradesh,2022,kanpur dehat district,940867
Uttar Pradesh,2022,kanpur nagar district,6207708
Uttar Pradesh,2022,kasganj district,794879
Uttar Pradesh,2022,kaushambi district,635482
Uttar Pradesh,2022,kheri district,2243626
Uttar Pradesh,2022,kushinagar district,2555493
Uttar Pradesh,2022,lalitpur district,775911
Uttar Pradesh,2022,lucknow district,10161486
Uttar Pradesh,2022,maharajganj district,1647625
Uttar Pradesh,2022,mahoba district,510687
Uttar Pradesh,2022,mainpuri district,1244882
Uttar Pradesh,2022,mathura district,3126003
Uttar Pradesh,2022,mau district,1460552
Uttar Pradesh,2022,meerut district,4190333
Uttar Pradesh,2022,mirzapur district,1564551
Uttar Pradesh,2022,moradabad district,2296353
Uttar Pradesh,2022,muzaffarnagar district,2215581
Uttar Pradesh,2022,pilibhit district,1164407
Uttar Pradesh,2022,pratapgarh district,1852448
Uttar Pradesh,2022,prayagraj district,6536286
Uttar Pradesh,2022,rae bareli district,1311900
Uttar Pradesh,2022,rampur district,1228921
Uttar Pradesh,2022,saharanpur district,2886685
Uttar Pradesh,2022,sambhal district,1022366
Uttar Pradesh,2022,sant kabeer nagar district,964070
Uttar Pradesh,2022,shahjahanpur district,1567928
Uttar Pradesh,2022,shamli district,943401
Uttar Pradesh,2022,shravasti district,295937
Uttar Pradesh,2022,siddharthnagar district,1250222
Uttar Pradesh,2022,sitapur district,1999248
Uttar Pradesh,2022,sonbhadra district,1357569
Uttar Pradesh,2022,sultanpur district,1506143
Uttar Pradesh,2022,unnao district,1465831
Uttar Pradesh,2022,varanasi district,6095044
Uttar Pradesh,2023,agra district,4893814
Uttar Pradesh,2023,aligarh district,2984178
Uttar Pradesh,2023,ambedkar nagar district,1351334
Uttar Pradesh,2023,amethi district,1092720
Uttar Pradesh,2023,amroha district,1076142
Uttar Pradesh,2023,auraiya district,840075
Uttar Pradesh,2023,ayodhya district,1639533
Uttar Pradesh,2023,azamgarh district,2567941
Uttar Pradesh,2023,baghpat district,1044348
Uttar Pradesh,2023,bahraich district,1008979
Uttar Pradesh,2023,ballia district,2123507
Uttar Pradesh,2023,balrampur district,665793
Uttar Pradesh,2023,banda district,685955
Uttar Pradesh,2023,bara banki district,1289474
Uttar Pradesh,2023,bareilly district,3358096
Uttar Pradesh,2023,basti district,1427977
Uttar Pradesh,2023,bhadohi district,1008163
Uttar Pradesh,2023,bijnor district,1932024
Uttar Pradesh,2023,budaun district,1194161
Uttar Pradesh,2023,bulandshahr district,2346331
Uttar Pradesh,2023,chandauli district,1320854
Uttar Pradesh,2023,chitrakoot district,401392
Uttar Pradesh,2023,deoria district,2181582
Uttar Pradesh,2023,etah district,952766
Uttar Pradesh,2023,etawah district,1105553
Uttar Pradesh,2023,farrukhabad district,1029047
Uttar Pradesh,2023,fatehpur district,1007521
Uttar Pradesh,2023,firozabad district,1833091
Uttar Pradesh,2023,gautam buddha nagar district,10691860
Uttar Pradesh,2023,ghaziabad district,8718133
Uttar Pradesh,2023,ghazipur district,2282492
Uttar Pradesh,2023,gonda district,1346439
Uttar Pradesh,2023,gorakhpur district,3949594
Uttar Pradesh,2023,hamirpur district,575023
Uttar Pradesh,2023,hapur district,1256461
Uttar Pradesh,2023,hardoi district,1417470
Uttar Pradesh,2023,hathras district,1021936
Uttar Pradesh,2023,jalaun district,1015521
Uttar Pradesh,2023,jaunpur district,2885818
Uttar Pradesh,2023,jhansi district,2022093
Uttar Pradesh,2023,kannauj district,886797
Uttar Pradesh,2023,kanpur dehat district,834571
Uttar Pradesh,2023,kanpur nagar district,5463115
Uttar Pradesh,2023,kasganj district,705233
Uttar Pradesh,2023,kaushambi district,563981
Uttar Pradesh,2023,kheri district,1991227
Uttar Pradesh,2023,kushinagar district,2275135
Uttar Pradesh,2023,lalitpur district,686073
Uttar Pradesh,2023,lucknow district,8903470
Uttar Pradesh,2023,maharajganj district,1463764
Uttar Pradesh,2023,mahoba district,453636
Uttar Pradesh,2023,mainpuri district,1102055
Uttar Pradesh,2023,mathura district,2760679
Uttar Pradesh,2023,mau district,1294895
Uttar Pradesh,2023,meerut district,3675579
Uttar Pradesh,2023,mirzapur district,1382560
Uttar Pradesh,2023,moradabad district,2024795
Uttar Pradesh,2023,muzaffarnagar district,1948543
Uttar Pradesh,2023,pilibhit district,1031577
Uttar Pradesh,2023,pratapgarh district,1644210
Uttar Pradesh,2023,prayagraj district,5773742
Uttar Pradesh,2023,rae bareli district,1158705
Uttar Pradesh,2023,rampur district,1085685
Uttar Pradesh,2023,saharanpur district,2532608
Uttar Pradesh,2023,sambhal district,903048
Uttar Pradesh,2023,sant kabeer nagar district,857832
Uttar Pradesh,2023,shahjahanpur district,1390989
Uttar Pradesh,2023,shamli district,830638
Uttar Pradesh,2023,shravasti district,261367
Uttar Pradesh,2023,siddharthnagar district,1108679
Uttar Pradesh,2023,sitapur district,1771864
Uttar Pradesh,2023,sonbhadra district,1201242
Uttar Pradesh,2023,sultanpur district,1337023
Uttar Pradesh,2023,unnao district,1294701
Uttar Pradesh,2023,varanasi district,5361605
Uttarakhand,2018,almora district,73274
Uttarakhand,2018,bageshwar district,27730
Uttarakhand,2018,chamoli district,50498
Uttarakhand,2018,champawat district,35705
Uttarakhand,2018,dehradun district,899740
Uttarakhand,2018,haridwar district,637701
Uttarakhand,2018,nainital district,292752
Uttarakhand,2018,pauri garhwal district,130535
Uttarakhand,2018,pithoragarh district,59183
Uttarakhand,2018,rudraprayag district,28499
Uttarakhand,2018,tehri garhwal district,84715
Uttarakhand,2018,udham singh nagar district,595618
Uttarakhand,2018,uttarkashi district,38950
Uttarakhand,2019,almora district,166531
Uttarakhand,2019,bageshwar district,63445
Uttarakhand,2019,chamoli district,119321
Uttarakhand,2019,champawat district,77560
Uttarakhand,2019,dehradun district,1821114
Uttarakhand,2019,haridwar district,1265203
Uttarakhand,2019,nainital district,578711
Uttarakhand,2019,pauri garhwal district,276632
Uttarakhand,2019,pithoragarh district,136262
Uttarakhand,2019,rudraprayag district,67263
Uttarakhand,2019,tehri garhwal district,193973
Uttarakhand,2019,udham singh nagar district,1118169
Uttarakhand,2019,uttarkashi district,93646
Uttarakhand,2020,almora district,274336
Uttarakhand,2020,bageshwar district,107051
Uttarakhand,2020,chamoli district,197358
Uttarakhand,2020,champawat district,125369
Uttarakhand,2020,dehradun district,2733313
Uttarakhand,2020,haridwar district,1886017
Uttarakhand,2020,nainital district,870377
Uttarakhand,2020,pauri garhwal district,427725
Uttarakhand,2020,pithoragarh district,227232
Uttarakhand,2020,rudraprayag district,114249
Uttarakhand,2020,tehri garhwal district,322085
Uttarakhand,2020,udham singh nagar district,1609405
Uttarakhand,2020,uttarkashi district,159338
Uttarakhand,2021,almora district,393471
Uttarakhand,2021,bageshwar district,154458
Uttarakhand,2021,chamoli district,282771
Uttarakhand,2021,champawat district,178626
Uttarakhand,2021,dehradun district,3730544
Uttarakhand,2021,haridwar district,2588117
Uttarakhand,2021,nainital district,1198289
Uttarakhand,2021,pauri garhwal district,598480
Uttarakhand,2021,pithoragarh district,325925
Uttarakhand,2021,rudraprayag district,163060
Uttarakhand,2021,tehri garhwal district,458900
Uttarakhand,2021,udham singh nagar district,2199057
Uttarakhand,2021,uttarkashi district,227988
Uttarakhand,2022,almora district,505746
Uttarakhand,2022,bageshwar district,198411
Uttarakhand,2022,chamoli district,363900
Uttarakhand,2022,champawat district,230268
Uttarakhand,2022,dehradun district,4703880
Uttarakhand,2022,haridwar district,3296527
Uttarakhand,2022,nainital district,1519183
Uttarakhand,2022,pauri garhwal district,765392
Uttarakhand,2022,pithoragarh district,418665
Uttarakhand,2022,rudraprayag district,210176
Uttarakhand,2022,tehri garhwal district,589492
Uttarakhand,2022,udham singh nagar district,2811063
Uttarakhand,2022,uttarkashi district,293207
Uttarakhand,2023,almora district,442040
Uttarakhand,2023,bageshwar district,173943
Uttarakhand,2023,chamoli district,319016
Uttarakhand,2023,champawat district,202336
Uttarakhand,2023,dehradun district,4104497
Uttarakhand,2023,haridwar district,2898068
Uttarakhand,2023,nainital district,1328488
Uttarakhand,2023,pauri garhwal district,668808
Uttarakhand,2023,pithoragarh district,366897
Uttarakhand,2023,rudraprayag district,184038
Uttarakhand,2023,tehri garhwal district,516444
Uttarakhand,2023,udham singh nagar district,2477567
Uttarakhand,2023,uttarkashi district,257541
West Bengal,2018,alipurduar district,151113
West Bengal,2018,bankura district,734259
West Bengal,2018,birbhum district,650957
West Bengal,2018,dakshin dinajpur district,265984
West Bengal,2018,darjiling district,342606
West Bengal,2018,hooghly district,1050123
West Bengal,2018,howrah district,929925
West Bengal,2018,jalpaiguri district,215311
West Bengal,2018,jhargram district,126954
West Bengal,2018,kalimpong district,22312
West Bengal,2018,koch bihar district,298592
West Bengal,2018,kolkata district,2008237
West Bengal,2018,maldah district,646412
West Bengal,2018,murshidabad district,1217804
West Bengal,2018,nadia district,934463
West Bengal,2018,north twenty four parganas district,2638624
West Bengal,2018,paschim bardhaman district,896675
West Bengal,2018,paschim medinipur district,855218
West Bengal,2018,purba bardhaman district,822967
West Bengal,2018,purba medinipur district,903858
West Bengal,2018,purulia district,476056
West Bengal,2018,south twenty four parganas district,1039866
West Bengal,2018,uttar dinajpur district,341286
West Bengal,2019,alipurduar district,323204
West Bengal,2019,bankura district,1381526
West Bengal,2019,birbhum district,1277347
West Bengal,2019,dakshin dinajpur district,561034
West Bengal,2019,darjiling district,732744
West Bengal,2019,hooghly district,2358388
West Bengal,2019,howrah district,2029501
West Bengal,2019,jalpaiguri district,463037
West Bengal,2019,jhargram district,254080
West Bengal,2019,kalimpong district,56626
West Bengal,2019,koch bihar district,652678
West Bengal,2019,kolkata district,4260195
West Bengal,2019,maldah district,1296019
West Bengal,2019,murshidabad district,2400509
West Bengal,2019,nadia district,1907652
West Bengal,2019,north twenty four parganas district,5560600
West Bengal,2019,paschim bardhaman district,1676050
West Bengal,2019,paschim medinipur district,1749320
West Bengal,2019,purba bardhaman district,1644591
West Bengal,2019,purba medinipur district,1915663
West Bengal,2019,purulia district,902608
West Bengal,2019,south twenty four parganas district,2468073
West Bengal,2019,uttar dinajpur district,719055
West Bengal,2020,alipurduar district,528624
West Bengal,2020,bankura district,2046099
West Bengal,2020,birbhum district,1881251
West Bengal,2020,dakshin dinajpur district,862349
West Bengal,2020,darjiling district,1179424
West Bengal,2020,hooghly district,3472727
West Bengal,2020,howrah district,3067228
West Bengal,2020,jalpaiguri district,761482
West Bengal,2020,jhargram district,383084
West Bengal,2020,kalimpong district,106394
West Bengal,2020,koch bihar district,1083362
West Bengal,2020,kolkata district,6065122
West Bengal,2020,maldah district,1999657
West Bengal,2020,murshidabad district,3844329
West Bengal,2020,nadia district,2936419
West Bengal,2020,north twenty four parganas district,8221929
West Bengal,2020,paschim bardhaman district,2452799
West Bengal,2020,paschim medinipur district,2640706
West Bengal,2020,purba bardhaman district,2453268
West Bengal,2020,purba medinipur district,2914250
West Bengal,2020,purulia district,1347139
West Bengal,2020,south twenty four parganas district,3881644
West Bengal,2020,uttar dinajpur district,1164017
West Bengal,2021,alipurduar district,752663
West Bengal,2021,bankura district,2690037
West Bengal,2021,birbhum district,2490677
West Bengal,2021,dakshin dinajpur district,1174246
West Bengal,2021,darjiling district,1656887
West Bengal,2021,hooghly district,4641681
West Bengal,2021,howrah district,4172314
West Bengal,2021,jalpaiguri district,1082101
West Bengal,2021,jhargram district,517205
West Bengal,2021,kalimpong district,156530
West Bengal,2021,koch bihar district,1548028
West Bengal,2021,kolkata district,8059206
West Bengal,2021,maldah district,2745018
West Bengal,2021,murshidabad district,5193827
West Bengal,2021,nadia district,3972097
West Bengal,2021,north twenty four parganas district,11046778
West Bengal,2021,paschim bardhaman district,3276004
West Bengal,2021,paschim medinipur district,3565133
West Bengal,2021,purba bardhaman district,3277956
West Bengal,2021,purba medinipur district,3936169
West Bengal,2021,purulia district,1813150
West Bengal,2021,south twenty four parganas district,5349516
West Bengal,2021,uttar dinajpur district,1639360
West Bengal,2022,alipurduar district,968956
West Bengal,2022,bankura district,3415366
West Bengal,2022,birbhum district,3181574
West Bengal,2022,dakshin dinajpur district,1516089
West Bengal,2022,darjiling district,2102291
West Bengal,2022,hooghly district,5871095
West Bengal,2022,howrah district,5280987
West Bengal,2022,jalpaiguri district,1393924
West Bengal,2022,jhargram district,659245
West Bengal,2022,kalimpong district,200380
West Bengal,2022,koch bihar district,1997623
West Bengal,2022,kolkata district,10106930
West Bengal,2022,maldah district,3537489
West Bengal,2022,murshidabad district,6608503
West Bengal,2022,nadia district,5050325
West Bengal,2022,north twenty four parganas district,13955767
West Bengal,2022,paschim bardhaman district,4142531
West Bengal,2022,paschim medinipur district,4536129
West Bengal,2022,purba bardhaman district,4169048
West Bengal,2022,purba medinipur district,5008358
West Bengal,2022,purulia district,2319830
West Bengal,2022,south twenty four parganas district,6799114
West Bengal,2022,uttar dinajpur district,2131050
West Bengal,2023,alipurduar district,854869
West Bengal,2023,bankura district,2997432
West Bengal,2023,birbhum district,2805315
West Bengal,2023,dakshin dinajpur district,1347409
West Bengal,2023,darjiling district,1841053
West Bengal,2023,hooghly district,5156713
West Bengal,2023,howrah district,4643867
West Bengal,2023,jalpaiguri district,1230180
West Bengal,2023,jhargram district,577900
West Bengal,2023,kalimpong district,175212
West Bengal,2023,koch bihar district,1768389
West Bengal,2023,kolkata district,8832650
West Bengal,2023,maldah district,3139834
West Bengal,2023,murshidabad district,5835837
West Bengal,2023,nadia district,4449873
West Bengal,2023,north twenty four parganas district,12247769
West Bengal,2023,paschim bardhaman district,3638378
